id,state,city,place_type,latitude,longitude,zone,risk_score,last_updated,source,dynamic_zone
f11a4bd0-fdac-4235-9779-9faa88544d53,Kerala,Kochi,Hospital Area,9.897659,76.249732,Green,35,2025-06-28T16:39:00,synthetic_v1,Green
eb9c1877-3f94-492a-920f-ecacac68c094,Rajasthan,Alwar,City Center,27.545573,76.6527,Green,25,2025-08-15T14:20:00,synthetic_v1,Green
0367b3de-7d8e-414d-9f48-6bcd95050481,Uttar Pradesh,Lucknow,College Area,26.891017,80.935738,Green,24,2025-06-30T16:14:00,synthetic_v1,Green
b9525424-4c6f-4a09-b677-aa080334ef08,Uttar Pradesh,Varanasi,Park/Garden,25.320115,82.964742,Yellow,43,2025-07-13T23:51:00,synthetic_v1,Red
e5cde4d4-9d8c-4469-b079-f4b4ecf91183,Rajasthan,Kota,Hospital Area,25.227276,75.876758,Green,22,2025-06-25T16:08:00,synthetic_v1,Green
9e42d75d-6f11-465f-a758-5abf8164d3f0,Nagaland,Dimapur,Hospital Area,25.934466,93.758889,Yellow,59,2025-08-10T15:26:00,synthetic_v1,Green
11b0f98a-a771-43b9-865e-abb1026b85a2,Jammu and Kashmir,Jammu,IT Park,32.771286,74.864406,Red,84,2025-08-21T15:35:00,synthetic_v1,Red
58048e34-b9f5-4501-8fac-e72047659ee5,Karnataka,Mangaluru,Tourist Spot,12.86031,74.857004,Yellow,59,2025-08-30T10:59:00,synthetic_v1,Yellow
9300f4e7-f211-4d66-adef-d274eb4cda6d,Gujarat,Surat,Industrial Area,21.177425,72.84658,Green,7,2025-06-24T00:45:00,synthetic_v1,Green
65bbf2af-2cb2-4a71-b594-cce2334d9c80,Karnataka,Davangere,Hospital Area,14.42576,75.96078,Green,6,2025-08-09T17:30:00,synthetic_v1,Green
2306d48e-671d-4703-91a1-bac21323010b,Andhra Pradesh,Visakhapatnam,Transit Hub,17.683039,83.251431,Red,79,2025-07-28T06:28:00,synthetic_v1,Red
6b5efdd7-f7b3-49b5-940c-e3e1259fa518,Telangana,Warangal,College Area,17.941594,79.609895,Red,76,2025-07-23T15:12:00,synthetic_v1,Red
d02004ca-b752-4b51-80ee-d95b98b48957,Uttarakhand,Haridwar,Residential,29.960197,78.181022,Red,81,2025-06-16T22:05:00,synthetic_v1,Red
5737e699-af6e-4629-ae2c-81c7f8e78334,Odisha,Berhampur,IT Park,19.287415,84.80113,Yellow,68,2025-08-30T08:12:00,synthetic_v1,Red
ba0047c4-fde3-44f8-bc1e-8c0c4c08c28d,Gujarat,Surat,City Center,21.204165,72.866719,Yellow,58,2025-06-26T06:20:00,synthetic_v1,Yellow
0d963ba2-3ecc-4418-b208-da67635d9f32,Puducherry,Puducherry,Transit Hub,11.919782,79.842274,Red,83,2025-07-10T06:51:00,synthetic_v1,Red
9413905c-93a9-4495-b842-d327e117993d,Nagaland,Kohima,Market,25.690221,94.106387,Yellow,44,2025-08-10T13:21:00,synthetic_v1,Yellow
27dfe3f1-dd14-4025-ba4e-892918a081d3,Tamil Nadu,Thoothukudi,Residential,8.75026,78.175731,Yellow,60,2025-06-15T06:21:00,synthetic_v1,Yellow
9a6603a1-e650-4032-8a48-ef2070a0dec7,Telangana,Hyderabad,Transit Hub,17.371181,78.441702,Yellow,57,2025-07-21T05:41:00,synthetic_v1,Yellow
ad51e8c1-529c-40f9-838b-20e0cee5aa50,Punjab,Mohali,Tourist Spot,30.736054,76.715317,Yellow,62,2025-09-01T20:53:00,synthetic_v1,Yellow
2b73eedc-d99d-42cb-a061-39ecb80d5cec,Jharkhand,Hazaribagh,Hospital Area,23.955089,85.347452,Red,92,2025-07-08T12:45:00,synthetic_v1,Yellow
408a7459-c5c6-44a4-bd53-17f901ac1e84,Chhattisgarh,Bilaspur,Tourist Spot,22.09331,82.170346,Red,92,2025-08-31T16:07:00,synthetic_v1,Red
4a3905a9-1b22-45a7-b3ce-2e186baaca09,Ladakh,Leh,Market,34.136648,77.52371,Yellow,54,2025-07-29T16:34:00,synthetic_v1,Yellow
3cfcf7e7-b771-4789-b968-910fd4f4b3ba,Haryana,Karnal,City Center,29.724403,76.987724,Yellow,42,2025-07-21T09:00:00,synthetic_v1,Yellow
01f0393a-4e76-4479-8806-2575eae43bb4,Assam,Silchar,College Area,24.79939,92.752226,Yellow,45,2025-07-31T07:23:00,synthetic_v1,Yellow
26d64013-cc73-4ceb-ae30-60040c2ffc13,Kerala,Kochi,Hospital Area,9.92559,76.277739,Green,17,2025-06-28T04:33:00,synthetic_v1,Green
53623e0a-18ca-40ec-9bab-866d46934a32,Uttarakhand,Haldwani,Hospital Area,29.252669,79.51017,Yellow,46,2025-09-06T14:40:00,synthetic_v1,Green
8db9a01f-03d8-4926-8410-bc7d0f65b6d1,Tamil Nadu,Coimbatore,College Area,11.030042,76.919688,Yellow,41,2025-06-26T09:10:00,synthetic_v1,Yellow
844486ed-7e30-4ce9-b883-9a57a0ce56d6,Punjab,Patiala,Residential,30.38944,76.408722,Yellow,60,2025-09-04T10:52:00,synthetic_v1,Yellow
7bb198d3-6916-4505-a379-2feb7ee42077,Tamil Nadu,Madurai,Hospital Area,9.940716,78.096798,Yellow,45,2025-06-18T18:11:00,synthetic_v1,Green
804db134-4d26-47c0-9eb4-bbe720b6ea2d,Rajasthan,Kota,Residential,25.22891,75.911938,Yellow,51,2025-06-22T04:38:00,synthetic_v1,Yellow
7ed4f6ca-3815-4402-9e93-68701535a08c,Goa,Panaji,Market,15.488754,73.832684,Yellow,68,2025-08-15T20:49:00,synthetic_v1,Yellow
2d28b014-dfff-4c30-94bb-2c5b1245c8d5,Odisha,Sambalpur,IT Park,21.443966,83.983067,Yellow,69,2025-07-08T01:18:00,synthetic_v1,Red
eca2ac28-b3b8-4322-83d2-97e16d283d93,Punjab,Amritsar,Market,31.599889,74.875785,Green,24,2025-09-04T20:55:00,synthetic_v1,Green
6d086f9b-f3df-4eaa-a4dc-6cb04cba6bcf,Odisha,Bhubaneswar,Park/Garden,20.322836,85.863779,Yellow,68,2025-07-05T15:26:00,synthetic_v1,Red
7a5866fe-723d-4a72-b126-afb52ae843f4,Tamil Nadu,Tirunelveli,Tourist Spot,8.715971,77.811164,Green,34,2025-09-06T20:30:00,synthetic_v1,Green
6ae51d1d-e103-4486-a554-b5fca8c1a158,West Bengal,Asansol,Transit Hub,23.691312,86.925216,Yellow,58,2025-08-22T17:05:00,synthetic_v1,Yellow
b68aa3af-657c-4955-aaf2-d761145b6452,Kerala,Thiruvananthapuram,Market,8.496442,76.967327,Yellow,70,2025-09-06T15:32:00,synthetic_v1,Red
67e35198-40dc-4189-a6a6-c0c2b86c8acf,Telangana,Karimnagar,Transit Hub,18.400162,79.159318,Green,27,2025-08-29T19:14:00,synthetic_v1,Green
e5242bc4-af1c-4f7e-9450-eb77e21ecdba,Karnataka,Tumakuru,Hospital Area,13.338653,77.088363,Yellow,65,2025-07-08T13:46:00,synthetic_v1,Green
2a1efa06-26e7-4d67-a271-691615b9d7e0,Rajasthan,Ajmer,Industrial Area,26.405164,74.633427,Green,34,2025-09-01T09:25:00,synthetic_v1,Green
b00813b4-d8ba-4b44-b22c-c17bf27d0fe9,Karnataka,Ballari,Park/Garden,15.172073,76.918259,Yellow,50,2025-08-22T20:18:00,synthetic_v1,Red
053e50bb-cbd6-451c-97fb-bed13164ab64,Maharashtra,Nashik,Hospital Area,19.971009,73.819315,Yellow,65,2025-08-04T22:58:00,synthetic_v1,Green
3f8cb7ad-97ac-420b-ac19-b0644800654a,Maharashtra,Nanded,Transit Hub,19.160407,77.299727,Green,21,2025-08-20T17:06:00,synthetic_v1,Green
e93f7ea6-d628-4c68-a4f1-b4ac5332dde6,Himachal Pradesh,Shimla,IT Park,31.123762,77.181602,Green,28,2025-08-02T06:21:00,synthetic_v1,Yellow
e9887dc3-1785-47b1-95a0-f66eef381f8a,Haryana,Faridabad,Market,28.387785,77.351357,Yellow,47,2025-08-07T02:42:00,synthetic_v1,Yellow
9aa97242-839e-4961-ae62-fce25c818952,Uttarakhand,Dehradun,Transit Hub,30.337288,78.04145,Green,34,2025-07-21T02:50:00,synthetic_v1,Green
0283be02-c53d-4b9b-b784-c00dfd20db0f,Uttar Pradesh,Shahjahanpur,Hospital Area,27.884045,79.945251,Yellow,66,2025-08-30T04:10:00,synthetic_v1,Green
4a68c7a2-8018-445d-8e0b-c07cf466ba1e,Maharashtra,Solapur,Residential,17.709024,75.904803,Green,12,2025-09-03T11:22:00,synthetic_v1,Green
01895ed0-d58b-49fb-8f7c-2ac039321dbf,Punjab,Mohali,Residential,30.703724,76.664595,Red,90,2025-08-09T13:06:00,synthetic_v1,Red
6660c101-7217-49d9-a695-c924cb8cbf61,Punjab,Ludhiana,Hospital Area,30.896322,75.861593,Green,40,2025-08-25T07:56:00,synthetic_v1,Green
d85524c9-f306-4753-acb6-2308492c6e84,Uttar Pradesh,Meerut,College Area,29.020741,77.696699,Green,27,2025-07-25T18:43:00,synthetic_v1,Green
ca0f5834-0fe1-4f5c-b561-8178f6e92c20,Maharashtra,Nanded,Park/Garden,19.12402,77.373658,Yellow,54,2025-09-01T06:47:00,synthetic_v1,Red
152ed758-cfcc-49cb-aa20-418b216efae9,Tamil Nadu,Chennai,City Center,13.089685,80.225217,Green,28,2025-06-09T06:54:00,synthetic_v1,Green
f01caeee-fdb8-4271-b8ff-731fb175026f,Punjab,Bathinda,College Area,30.194983,74.92019,Red,85,2025-07-05T07:18:00,synthetic_v1,Red
17cfe9ba-3d55-45e9-85c9-2df2f9a0fc13,Ladakh,Leh,Market,34.108881,77.59561,Green,27,2025-06-24T07:28:00,synthetic_v1,Green
44e4ae3d-c963-4efc-abcf-daa979ff1d3e,Gujarat,Ahmedabad,College Area,23.019739,72.603754,Yellow,63,2025-08-21T08:54:00,synthetic_v1,Yellow
cabc091c-31d1-4c9f-9e3d-6ce0cf8f6566,Uttar Pradesh,Aligarh,Park/Garden,27.941995,78.086797,Yellow,66,2025-08-27T00:22:00,synthetic_v1,Red
36c0770d-9c75-44c8-a1b7-54bc1da5f966,Tamil Nadu,Erode,Tourist Spot,11.3816,77.738289,Red,77,2025-06-28T03:46:00,synthetic_v1,Red
a7a11c08-062e-4862-8b31-00d28977b031,Uttar Pradesh,Aligarh,Park/Garden,27.919115,78.09025,Green,6,2025-08-19T20:19:00,synthetic_v1,Yellow
db470163-a0d7-423b-af10-196083adbea5,Uttarakhand,Haldwani,Park/Garden,29.217481,79.538012,Red,99,2025-06-27T17:49:00,synthetic_v1,Red
b41e093e-162a-41a4-bdda-d07b7461fc46,West Bengal,Durgapur,City Center,23.469934,87.29839,Green,13,2025-08-17T19:53:00,synthetic_v1,Green
d8e1b088-a911-41a0-a7dd-3594d3d88a3d,Himachal Pradesh,Dharamshala,Hospital Area,32.225547,76.324377,Green,1,2025-08-30T01:27:00,synthetic_v1,Green
7e720c61-def7-4673-ab59-875d5100eb05,Uttar Pradesh,Gorakhpur,Park/Garden,26.784084,83.403178,Green,32,2025-06-19T04:18:00,synthetic_v1,Yellow
49833b2b-3156-491f-affa-9de913112a06,Uttar Pradesh,Saharanpur,Hospital Area,29.99954,77.589069,Yellow,67,2025-08-01T17:37:00,synthetic_v1,Green
1ad421cc-2380-4abf-9acc-b75280a11fd0,Haryana,Panipat,Residential,29.376472,76.992434,Yellow,58,2025-08-01T13:19:00,synthetic_v1,Yellow
3c51a506-5b45-4e59-a244-ee7754865c7a,Haryana,Faridabad,Market,28.367415,77.319317,Green,17,2025-07-16T06:19:00,synthetic_v1,Green
36278e10-98bc-4d71-aeac-19bf2a35aa58,Madhya Pradesh,Bhopal,City Center,23.276366,77.384874,Green,20,2025-06-13T20:58:00,synthetic_v1,Green
3e6c101e-0d64-4389-844e-cb0f4643660b,Madhya Pradesh,Indore,Industrial Area,22.718025,75.907854,Yellow,65,2025-07-18T19:00:00,synthetic_v1,Yellow
19216be6-9135-4f4c-aba1-b3e2c4c37408,Odisha,Bhubaneswar,City Center,20.280661,85.878004,Green,28,2025-08-29T13:59:00,synthetic_v1,Green
83dd2751-6622-41c1-af0c-a282e028bbf7,Uttar Pradesh,Prayagraj,Hospital Area,25.414338,81.8777,Yellow,49,2025-08-27T22:00:00,synthetic_v1,Green
2c89e36c-0f44-43bf-93d7-2542785ce220,Tamil Nadu,Madurai,IT Park,9.940494,78.145482,Red,97,2025-08-10T15:00:00,synthetic_v1,Red
7a234257-cf85-4fbf-9cd5-6c9c8eb1eb89,Chandigarh,Chandigarh,City Center,30.751567,76.7506,Green,37,2025-08-04T04:30:00,synthetic_v1,Green
d19d648c-a45b-460c-9bbf-3d02fb8c8897,West Bengal,Siliguri,Residential,26.758496,88.363401,Green,12,2025-07-14T10:25:00,synthetic_v1,Green
5229aab9-c682-478a-839b-9cc295e0ce0a,Odisha,Sambalpur,Hospital Area,21.494821,83.950076,Green,36,2025-06-20T11:50:00,synthetic_v1,Green
81787513-c952-48d0-b7de-b9a597c98463,Uttar Pradesh,Moradabad,Tourist Spot,28.830232,78.719472,Yellow,58,2025-06-28T07:03:00,synthetic_v1,Yellow
960f2b03-1d65-4fb6-8ecf-bb8c06f2b10e,Himachal Pradesh,Mandi,City Center,31.588034,76.961797,Green,31,2025-06-21T21:37:00,synthetic_v1,Green
1b8987d9-7615-4a48-a4d9-3fc6e19ea09c,Tamil Nadu,Madurai,Hospital Area,9.946164,78.075475,Yellow,68,2025-08-29T05:31:00,synthetic_v1,Green
ac51d5ea-5b7f-4e1c-bf2e-eb361680a560,Assam,Dibrugarh,Industrial Area,27.517649,94.915219,Red,73,2025-08-22T10:04:00,synthetic_v1,Red
2f1dad52-5176-4f35-9d18-d461e7c72073,Uttar Pradesh,Bareilly,Transit Hub,28.330461,79.391922,Green,11,2025-07-21T23:41:00,synthetic_v1,Green
f6b163f3-f5ba-4a4f-b902-213d4461f9d6,Lakshadweep,Kavaratti,IT Park,10.512745,72.640427,Green,36,2025-07-22T19:56:00,synthetic_v1,Yellow
e4c69d73-1256-4ec2-bc1a-32aff7f3041f,Tamil Nadu,Chennai,Transit Hub,13.111489,80.258052,Green,29,2025-07-07T09:42:00,synthetic_v1,Green
e06e0259-53b7-4abe-a86c-9deb25f3bbfb,Jharkhand,Bokaro,Park/Garden,23.694261,86.120148,Red,73,2025-08-26T06:17:00,synthetic_v1,Red
b08ef843-e7cb-4241-a587-76498f02e20e,Karnataka,Mysuru,Market,12.277759,76.616662,Green,8,2025-07-14T15:49:00,synthetic_v1,Green
4addaa20-9b7e-4c28-9baf-a17ab47c570c,Karnataka,Bengaluru,College Area,12.977508,77.551949,Yellow,43,2025-07-12T22:09:00,synthetic_v1,Yellow
7dc5c958-bdf7-4be1-b30e-2baaa0965191,Tamil Nadu,Coimbatore,IT Park,11.037363,76.97501,Green,22,2025-06-12T14:37:00,synthetic_v1,Yellow
9a0d7e50-05d8-4c96-ba65-46a3e9125ef4,Chhattisgarh,Bilaspur,Industrial Area,22.049595,82.145172,Red,98,2025-06-26T19:52:00,synthetic_v1,Red
b14f6dc9-c55a-4d60-9c8a-4588ee568c26,Uttarakhand,Haldwani,Hospital Area,29.174264,79.514668,Red,94,2025-09-01T21:20:00,synthetic_v1,Yellow
6e010428-bcc3-43cf-ad30-539019ecaf91,Maharashtra,Mumbai,Market,19.045036,72.921899,Yellow,42,2025-07-11T18:47:00,synthetic_v1,Yellow
8d52c367-44e9-4dbd-8387-dabc74d3f625,Odisha,Bhubaneswar,College Area,20.305424,85.77238,Red,76,2025-06-28T04:40:00,synthetic_v1,Red
6b1ad1a6-4694-4e1d-bb17-b8e3229ac8a3,Andhra Pradesh,Vijayawada,College Area,16.507391,80.634431,Green,33,2025-08-15T18:16:00,synthetic_v1,Green
c37236dd-b1f8-4617-987d-c4e3915fea8a,Uttar Pradesh,Aligarh,IT Park,27.917416,78.107653,Yellow,53,2025-06-30T13:00:00,synthetic_v1,Red
5d334f5d-dbea-4bf1-b0c6-46de9f1b6d0b,Gujarat,Surat,Industrial Area,21.180745,72.822728,Green,3,2025-08-27T20:24:00,synthetic_v1,Green
e1cdaf77-8cc4-4cda-a2d3-61c1beed88f5,Andhra Pradesh,Visakhapatnam,Market,17.651699,83.243148,Green,6,2025-06-15T21:40:00,synthetic_v1,Green
2d535364-77ee-4f9b-9bfe-6daf772a797f,Uttar Pradesh,Varanasi,Tourist Spot,25.307085,82.986304,Green,14,2025-07-13T22:08:00,synthetic_v1,Green
8fec18bd-13f1-42e5-b20f-52db373d42f0,Jharkhand,Hazaribagh,City Center,24.001546,85.394875,Red,84,2025-06-24T13:17:00,synthetic_v1,Red
1f7325ca-133e-4f4c-b8a1-1d294da4477f,Andhra Pradesh,Vijayawada,College Area,16.559036,80.645774,Green,5,2025-07-05T05:10:00,synthetic_v1,Green
f3817f47-f452-48dd-b22e-e0a68b0168a6,Punjab,Mohali,Tourist Spot,30.749326,76.725469,Green,36,2025-07-03T09:34:00,synthetic_v1,Green
c300f5ac-1342-4a38-b6e2-cd2a863d25e8,Madhya Pradesh,Sagar,Transit Hub,23.865172,78.690999,Red,79,2025-08-03T08:11:00,synthetic_v1,Red
98f3e425-7273-4786-88b8-a4c15a0b3711,Telangana,Khammam,College Area,17.273285,80.195432,Green,32,2025-08-20T08:48:00,synthetic_v1,Green
9817a8a4-75e3-490b-bd00-6a1d0e678731,Ladakh,Leh,City Center,34.143601,77.592308,Green,4,2025-09-03T15:39:00,synthetic_v1,Green
cf383779-21fd-45ac-941b-3cbf0b0f04fa,Karnataka,Hubballi-Dharwad,IT Park,15.352621,75.093101,Green,14,2025-06-12T18:56:00,synthetic_v1,Yellow
634ccbcb-9074-475e-aefc-ffef98806bf5,Odisha,Sambalpur,Residential,21.449999,84.000946,Green,23,2025-07-13T15:27:00,synthetic_v1,Green
aa67786c-4ef5-4145-9faf-82806bf936bb,Rajasthan,Kota,City Center,25.254877,75.897188,Yellow,53,2025-08-04T06:33:00,synthetic_v1,Yellow
32ae7428-bc55-4d1b-81fc-7e1723340080,Uttar Pradesh,Varanasi,Park/Garden,25.298548,82.939885,Yellow,63,2025-08-06T14:01:00,synthetic_v1,Red
e8292011-b618-46fb-aaa7-453431b1dc80,Uttarakhand,Roorkee,College Area,29.87684,77.878894,Red,96,2025-08-09T11:02:00,synthetic_v1,Red
0c29c6c6-2b5b-438f-a26b-97d1da8c5097,Telangana,Nizamabad,College Area,18.659581,78.041252,Yellow,42,2025-07-12T09:01:00,synthetic_v1,Yellow
7a774563-9d91-4cfc-8411-a81dc8ab39c5,Chhattisgarh,Durg-Bhilai,Residential,21.200683,81.250387,Yellow,43,2025-07-23T11:50:00,synthetic_v1,Yellow
d22b7e6c-918d-4b4a-9029-f8c181d9f35d,Kerala,Kozhikode,City Center,11.261621,75.827376,Red,100,2025-07-27T13:54:00,synthetic_v1,Red
4d12b265-49a1-41fb-bc07-70b7503f754a,Uttarakhand,Haridwar,Transit Hub,29.98561,78.14614,Red,90,2025-08-25T16:54:00,synthetic_v1,Red
dc21013b-4c6f-451a-9a29-8ce71bc827c8,Haryana,Karnal,Industrial Area,29.683966,76.948224,Yellow,60,2025-06-12T23:51:00,synthetic_v1,Yellow
c2b13b17-e05b-4519-95b5-a8ff07841cfa,Odisha,Sambalpur,City Center,21.482215,83.935322,Yellow,62,2025-06-10T18:50:00,synthetic_v1,Yellow
4931f801-a896-4735-8ed6-c30653def22b,Telangana,Nizamabad,Market,18.70568,78.060816,Yellow,67,2025-08-04T01:55:00,synthetic_v1,Yellow
e7ade40c-c53b-4a8b-b00e-4ff41012ef80,Andhra Pradesh,Visakhapatnam,City Center,17.642533,83.19175,Red,99,2025-07-29T05:38:00,synthetic_v1,Red
5e2bd3bf-0044-4a43-9044-1815191d75b2,Andhra Pradesh,Tirupati,Industrial Area,13.639421,79.399989,Green,3,2025-08-28T13:53:00,synthetic_v1,Green
354114b5-bbc0-420b-aaa1-a45317116926,Madhya Pradesh,Sagar,Tourist Spot,23.817565,78.787542,Green,22,2025-06-16T02:17:00,synthetic_v1,Green
42459657-2fea-4cb0-b5c6-2faa979221fb,Manipur,Imphal,IT Park,24.794245,93.967337,Yellow,55,2025-08-02T22:07:00,synthetic_v1,Red
91fe2d04-b97c-4461-aa18-df2284f5076b,Haryana,Karnal,Industrial Area,29.640368,76.97505,Green,29,2025-06-23T06:57:00,synthetic_v1,Green
04524717-ecce-467b-b481-1680ab78612f,Tamil Nadu,Coimbatore,College Area,10.994359,76.993616,Green,4,2025-09-01T23:35:00,synthetic_v1,Green
b90a6ba3-e659-42b6-8300-f9ba56690a98,Madhya Pradesh,Ratlam,College Area,23.281516,75.045999,Red,93,2025-06-25T21:00:00,synthetic_v1,Red
fbba75e7-81e2-4147-b4cb-65c60e27a025,Rajasthan,Bikaner,College Area,28.026666,73.333218,Yellow,42,2025-07-05T04:16:00,synthetic_v1,Yellow
ffb6188b-a40a-48f0-bffa-291ab934d1aa,Gujarat,Surat,Tourist Spot,21.183998,72.826303,Green,6,2025-08-10T03:39:00,synthetic_v1,Green
33281df9-aefb-4e11-98c0-fad024aaba8c,Kerala,Thiruvananthapuram,Industrial Area,8.565079,76.902681,Green,15,2025-07-22T02:24:00,synthetic_v1,Green
a2d4446d-ccf4-4e5b-9b7c-65da31192bf5,Karnataka,Mysuru,City Center,12.303282,76.630386,Red,84,2025-07-07T05:24:00,synthetic_v1,Red
b00a9fbb-2120-4f94-9ea7-7b16e40c5073,Assam,Guwahati,Hospital Area,26.159311,91.701994,Green,35,2025-08-31T21:26:00,synthetic_v1,Green
dfaff86c-8b92-4fae-afd6-baab6fab0c1f,Uttar Pradesh,Meerut,Market,28.994715,77.747472,Green,15,2025-07-08T07:43:00,synthetic_v1,Green
f47939b4-687d-488a-a2bb-ebf0b1c6241d,Madhya Pradesh,Ratlam,Residential,23.315402,74.994389,Yellow,59,2025-06-10T12:05:00,synthetic_v1,Yellow
c0970fb2-2014-41e1-a3d7-033f65e9abe2,Assam,Dibrugarh,City Center,27.472965,94.907794,Yellow,68,2025-08-18T13:40:00,synthetic_v1,Yellow
63f916f0-085b-4092-8de8-fa080b1c40f8,Madhya Pradesh,Ratlam,College Area,23.351893,75.024078,Red,86,2025-08-11T11:40:00,synthetic_v1,Red
3bed6da3-d8aa-459a-81ed-f3202892bfe0,Jharkhand,Dhanbad,City Center,23.842557,86.453081,Red,88,2025-08-06T18:23:00,synthetic_v1,Red
6e9925b3-032f-4561-ae21-23141228b0e8,Kerala,Thrissur,Transit Hub,10.508214,76.174266,Green,14,2025-08-10T14:39:00,synthetic_v1,Green
7fcd1ec6-39a6-48e9-8135-9e8ffc1a3d12,Gujarat,Vadodara,Residential,22.300712,73.182881,Green,26,2025-06-13T22:38:00,synthetic_v1,Green
224794c5-dbc1-4761-a981-060190b06fd6,Andhra Pradesh,Vijayawada,City Center,16.495227,80.691524,Green,26,2025-07-04T15:45:00,synthetic_v1,Green
cf8dd128-032e-4cb6-b031-7e4badf6c8f5,Karnataka,Mangaluru,City Center,12.948148,74.894805,Yellow,55,2025-08-10T19:21:00,synthetic_v1,Yellow
7fee296b-e380-4cea-bcc0-2b88f742a31e,Odisha,Cuttack,Park/Garden,20.50663,85.855139,Green,29,2025-07-27T05:25:00,synthetic_v1,Yellow
b0e412cf-d80b-413b-8f82-5f848870eae0,Uttar Pradesh,Aligarh,Hospital Area,27.885089,78.056137,Red,76,2025-06-24T00:23:00,synthetic_v1,Yellow
6b409b00-907e-4eaa-8ec8-3038aa6c58ef,Punjab,Amritsar,Market,31.640362,74.897185,Green,15,2025-07-16T02:09:00,synthetic_v1,Green
8127f0c5-7f0a-49cb-b5c6-b89dc4e24b07,Andhra Pradesh,Tirupati,IT Park,13.668272,79.452175,Yellow,57,2025-08-15T21:44:00,synthetic_v1,Red
9a21df4e-b64c-4cff-853e-635d9d0cb1f1,Uttar Pradesh,Gorakhpur,Industrial Area,26.712633,83.353822,Red,100,2025-07-13T20:55:00,synthetic_v1,Red
d7a79980-a0fa-4a2d-bef6-b76af578543f,Karnataka,Davangere,Transit Hub,14.438725,75.922122,Red,77,2025-07-14T01:50:00,synthetic_v1,Red
297fbf65-c640-4b62-91c3-fd568f132e44,Karnataka,Ballari,IT Park,15.131644,76.933532,Yellow,44,2025-07-03T05:02:00,synthetic_v1,Red
f7d854e6-59d6-4198-9170-2d085c4ef215,Andhra Pradesh,Vijayawada,Residential,16.488274,80.605197,Yellow,65,2025-08-24T07:33:00,synthetic_v1,Yellow
d6008171-1256-4115-bf63-2214b424dd13,Ladakh,Leh,IT Park,34.142373,77.539158,Red,89,2025-07-29T05:13:00,synthetic_v1,Red
9f971ea2-3af7-44cd-901a-9c0f7ff8e85c,Uttar Pradesh,Mathura,Industrial Area,27.471795,77.664627,Yellow,57,2025-09-02T01:57:00,synthetic_v1,Yellow
09ce4af8-bb33-4bf1-967c-f4cb27ca3552,Maharashtra,Aurangabad,Tourist Spot,19.838978,75.347189,Green,13,2025-08-30T06:36:00,synthetic_v1,Green
6257d683-08c7-4460-8389-e2d2f0a38b3a,Karnataka,Hubballi-Dharwad,College Area,15.345732,75.0891,Green,32,2025-08-03T13:04:00,synthetic_v1,Green
db924b90-db29-4d3a-90a6-5e276dd81ee5,Goa,Panaji,City Center,15.489641,73.873259,Red,94,2025-07-08T19:00:00,synthetic_v1,Red
ec5f394c-57db-4222-87f9-99d5fd07c783,Kerala,Kochi,Market,9.904653,76.236746,Yellow,61,2025-08-09T19:18:00,synthetic_v1,Yellow
d10fde24-bdf2-49fd-aaa7-1d317894d459,Gujarat,Ahmedabad,Market,23.049231,72.566345,Yellow,49,2025-06-16T17:14:00,synthetic_v1,Yellow
2f5042fc-71e1-4a2c-b985-0b5eda665052,Delhi,New Delhi,Residential,28.632743,77.257727,Green,23,2025-06-26T04:15:00,synthetic_v1,Green
c7e9bf0c-9de0-4c06-9015-0d1d305fdc6c,Andhra Pradesh,Tirupati,City Center,13.58463,79.415111,Green,8,2025-09-03T03:47:00,synthetic_v1,Green
e4ee5976-f49d-434f-861b-c9c4f971451c,Nagaland,Dimapur,IT Park,25.85697,93.708197,Yellow,45,2025-08-22T01:32:00,synthetic_v1,Red
dfe481ea-efb3-4e4e-9e54-8f2ce89fecae,Sikkim,Gangtok,City Center,27.374631,88.645631,Green,15,2025-07-22T01:48:00,synthetic_v1,Green
e8a5627e-29a2-4bed-a6c6-8aa1c1a0a7ea,Jharkhand,Dhanbad,City Center,23.814611,86.393938,Green,26,2025-08-06T11:48:00,synthetic_v1,Green
dfd4b88f-d7e6-412a-87bd-75de291faa45,Goa,Margao,Industrial Area,15.25263,73.994987,Yellow,67,2025-07-13T09:31:00,synthetic_v1,Yellow
226eafb2-dfdd-42a7-bc54-20ced6106e26,Telangana,Hyderabad,Market,17.414127,78.531037,Yellow,45,2025-08-29T02:59:00,synthetic_v1,Yellow
03db66ce-b813-46f7-b93f-c9381af317d7,Haryana,Gurugram,Tourist Spot,28.4362,77.056081,Green,4,2025-07-09T14:36:00,synthetic_v1,Green
fdce2472-4cc4-4a67-82b0-bd9a3275dd80,Chhattisgarh,Raipur,City Center,21.29359,81.65868,Green,33,2025-08-11T20:10:00,synthetic_v1,Green
3542dcf0-10db-4437-8739-8a9d9c0ead8e,Meghalaya,Shillong,Hospital Area,25.572988,91.922436,Yellow,49,2025-08-30T04:36:00,synthetic_v1,Green
ccc92aa8-8780-4398-a7cf-8921a9e3f98e,Karnataka,Davangere,Park/Garden,14.474647,75.940722,Green,7,2025-07-16T09:00:00,synthetic_v1,Yellow
05119469-c96a-483f-a0ba-929d7b5cf46e,Goa,Margao,City Center,15.271688,73.954425,Yellow,67,2025-07-16T11:31:00,synthetic_v1,Yellow
